id,sentence,is_generated
971,Kalkulatorā tika izmantota trešās puses bibliotēka Vue-chartjs grafika atrādīšanai.,0
972,Šī kvalifikācijas darba gaitā es izstrādāju lietojumprogrammu “Sketch Practice” Android operētājsistēmai.,0
973,"Lietojumprogramma ir paredzēta cilvēkiem, kuri grib pilnveidot un attīstīt savas zīmēšanas prasmes, pārzīmējot dažādu objektu bildes, kad tas parādas ekrānā uz ierobēžoto laika brīdi.",0
974,"Bakalaura darbā tiek pētīts, kā veidot tīmekļa pakalpes, izmantojot Windows Communication Foundation (WCF) platformu.",0
975,"Tiek aplūkoti galvenie pakalpju veidošanas principi un pakalpju drošības, ātrdarbības un citi aspekti.",0
976,"Praktiskajā daļā tiek realizēta tīmekļa pakalpe, izmantojot izpētītos principus un WCF, un salīdzināta ar cita veida tehnoloģiju.",0
977,Lietotāja pieredze (UX) mūsdienās ir viena no aktuālākajam jomām informācijas tehnoloģijās.,0
978,"Katru gadu aug kompāniju pieprasījums pēc lietotāja pieredzes speciālistiem, lai veidotu ērtu un apdomātu digitālo produktu.",0
979,"Bakalaura darba ideja ir paskaidrot un izpētīt, ko nozīme lietotāja pieredze, aprakstīt UX dizaina būtību, kā arī, analizējot populārākas tiešsaistes apmācības platformas, izveidot vadlīnijas valueflowquality.com tīmekļa vietnes pārveidei un, izmantojot tos, izveidot grafiskā dizaina koncepcijas.",0
980,"Darbā parādītas un skaidrotas šīs tīmekļa vietnes lietotāja pieredzes problēmas, kuras iespējams atrisināt, izmantojot bakalaura darba autores izveidotās vadlīnijas.",0
981,Tīmekļa lietotņu ilgtspējīguma nodrošināšanai ir svarīga koda strukturizēšana saskaņā ar izvēlētiem arhitektoniskajiem principiem.,0
982,"Eksistē dažādi šablonu veidi, kuru implementācija var radīt gan pozitīvu, gan negatīvu ietekmi uz lietotnes uzbūvi, mērogojamību un testējamību.",0
983,Bakalaura darba mērķis bija sagatavot un analizēt teorētisko materiālu bāzi par PHP valodā veidotu tīmekļa lietotņu arhitektoniskajiem risinājumiem koda strukturēšanai.,0
984,"Balstoties uz materiālu analīzi, tika veikta praktiskā izpēte, realizējot vienādas funkcionalitātes tīmekļa lietotnes ar dažādiem risinājumiem koda strukturizēšanā.",0
985,"Pēdējo gadu laikā, kopš Docker parādīšanās, strauji ir pieaugusi konteineru tehnoloģijas izmantošana programmatūras izstrādē, tādēļ bakalaura darba mērķis ir izpētīt šo tehnoloģiju, apskatīt tās pamatus, uzbūvi, realizācijas veidus un kā to var pielietot programmatūras izstrādē, kā arī praktiski izmēģināt kādu no apskatītajām tehnoloģijas implementācijām.",0
986,Darbā aplūkots kvalitātes kontroles jēdziens informācijas tehnoloģiju nozarē un klientu atbalsta speciālista spēja to ietekmēt.,0
987,"Teorijas daļa veltīta dažādiem, ar kvalitāti saistītiem, jēdzieniem.",0
988,"Piemēram, kā programmatūras izstrādē izpaužas kvalitāte, kā uz kvalitātes jēdzienu raugās dažādi autori.",0
989,"Pētījuma daļa veikta autores darba vietā – uzņēmumā, kas nodarbojas ar tiešsaistes azartspēļu nodrošināšanu.",0
990,Kopumā pētījuma daļa veikta astoņu mēnešu garumā.,0
991,Pirmie četri mēneši veltīti esošās situācijas apzināšanai.,0
992,"Atlikušajā laikā, atbalsta speciālistu darbā, veikti vairāki nelieli uzlabojumi un novērota situācija pēc šo izmaiņu ieviešanas.",0
993,"Pateicoties ieviestajām izmaiņām, uzlabojās uzņēmumā izmantotā pieteikumu reģistrēšana.",0
994,"Izstrādāta funkcionējoša pieteikumu risināšanas darba plūsma un atjaunota, ar atbalsta speciālistu darbu saistītā dokumentācija.",0
995,Mūsdienās tiek paplašinātas un parādās aizvien jaunas informācijas sistēmas ar līdzīgām funkcionalitātēm.,0
996,"Katras šīs sistēmas izstrādei, uzturēšanai un papildināšanai tiek ieguldīts milzīgs apjoms darba un līdzekļu.",0
997,Sistēmu integrācija ilgtermiņā samazinātu nepieciešamos resursus.,0
998,"Sistēmu biznesa procesu atpazīšana, pārvaldīšana, optimizācija un integrācija varētu būt ieguldījums un soli ceļā uz sistēmu integrāciju.",0
999,"Darba mērķis ir elektroniskajās skolu sistēmās Mykoob un eKool atrast svarīgākos biznesa procesus, to aprakstīt, salīdzināt un piedāvāt integrētā procesa variantu.",0
1000,"Darbā tiek vispārīgi aprakstīta teorija par biznesa procesiem, to nozīmi un iegūšanu izveidotās sistēmās.",0
1001,"Darba uzdevumos ietilpst avotos pieejamās informācijas izpēte, abu skolu sistēmu darbības izpēte, procesu raksturošana un integrētā varianta piedāvāšana.",0
1002,"Kvalifikācijas darbā ""Sistēmas lietotāju darbību ierakstu žurnāls"" ir aprakstīta elektroniskās darba laika uzskaites sistēmas EDLUS apakšsadaļas izstrāde.",0
1003,Šī sistēma ir jau pastāvoša un tiek izmantota dažādos un Latvijā esošos objektos.,0
1004,"Apakšsadaļas galvenais izstrādes mērķis bija izstrādāt ierakstu žurnālu, kurā sistēmas administratori varētu pārskatīt lietotāju veiktās darbības un izmaiņas.",0
1005,"Tas tika īstenots, veidojot EDLUS sistēmas apakšsadaļu ar ierakstiem un to sīkāku aprakstu, kas būtu saprotami administratoriem.",0
1006,"Kvalifikācijas darbs satur dokumentāciju par izstrādāto apakšsadaļu - programmatūras prasību specifikāciju, programmatūras projektējuma aprakstu un citas nodaļas.",0
1007,"Programmatūra “Filmas apskatu klasifikators” ir sistēma, kura ļauj lietotājiem iesniegt sevis veidotus apskatus par jebkuru filmu, kura ir publiski pieejama IMDB (Internet Movie Database) datubāzē.",0
1008,"Sistēma nodrošina automātisku teksta bināro klasificēšanu, izmantojot mašīnmācīšānās algoritmu pieeju.",0
1009,Automatizējot filmu vērtējumu veidošanu.,0
1010,"Algoritms ir veidos, izmantojot Keras lietojumprogrammas interfeisu.",0
1011,"Šis dokuments satur sistēmas programmatūras prasību specifikāciju (PPS), kurā aprakstītas sistēmas prasības, un programmatūras projektējuma aprakstu (PPA), kurā ir noteikta sistēmas realizācija.",0
1012,"Bakalaura darba mērķis ir pilnveidot zināšanas par kriptovalūtu rakšanu, to veidiem, saistītajām izmaksām, iesaistītajiem dalībniekiem, ietekmi uz vidi, viedokļus par tām.",0
1013,"Lai noteiktu efektīvākās rakšanas iespējas, darba autors portatīvajā datorā ieviesa kriptovalūtu rakšanu un veica pētījumu par iegūtajiem datiem.",0
1014,"Darbā tiek apskatīta kriptovalūtu rakšanas iespējas ar videokaršu, centrālā procesora, ASIC un FPGA iekārtu palīdzību.",0
1015,"Tiek izvērtētas to priekšrocības un trūkumi, kurus izmanto reālos apstākļos, kurus vairs nē, kā arī iedalījums pēc iesaistīto dalībnieku skaita.",0
1016,Uzskaitīti galvenie izdevumi ar kuriem ir jārēķinās apsverot domu nodarboties ar rakšanu.,0
1017,"Darba rezultātā tika izvērtēts, kurš no šiem veidiem būtu vispiemērotākais, lai efektīvi nodarbotos ar rakšanu.",0
1018,"Atslēgas vārdi: kriptovalūtu rakšana, kriptovalūta, GPU, CPU, ASIC, FPGA.",0
1019,"Darba pamattekstā ir 39 lappuses, 12 attēli, 19 informācijas avoti.",0
1020,"Sekojošais dokuments ir kvalifikācijas darba ietvaros izstrādāta Android-spēles “Snek” tehniskā dokumentācija, kas ietver programmatūras prasību specifikāciju, programmatūras projektējuma aprakstu, kā arī testēšanas dokumentāciju, informāciju par projekta organizāciju un konfigurāciju pārvaldību, projekta darbietilpības novērtējumus.",0
1021,"“Snek” ir viena spēlētāja arkādes spēle viedtālruņiem uz Android platformas, kur lietotājs kontrolē čūsku, kura pārvietojas pa labirintu tā, lai apietu visus šķēršļus.",0
1022,Arī spēle ietvers lietotājam pieiejamo līmeņu redaktoru un rekordu tabulu.,0
1023,"Skolu sistēmās tiek glabāti daudz un dažādi dati par skolu darbību, lietotājiem, priekšmetiem, atzīmēm, utt.",0
1024,"Informācija ir apjomīga, nav pilnvērtīgi izpētīta un netiek kvalitatīvi lietota.",0
1025,"Bakalaura darba mērķis bija izpētīt skolu sistēmas “Mykoob” datus, meklēt kopsakarības datos, izstrādāt datu atlasīšanas un salīdzināšanas algoritmus, pielietot izveidotos algoritmus esošā atzīmju statistikas rīka uzlabošanai.",0
1026,"Galvenie uzdevumi bija izpētīt statistiskās analīzes metodes, kuras varētu pielietot algoritmu izstrādei, izveidot datu analīzes algoritmus, pielietojot statistikas metodes un izstrādāt datu atlasīšanas un salīdzināšanas funkcionalitāti.",0
1027,"Rezultātā ir izveidoti klašu līmeņu, periodu un vērtējumu atlasīšanas un salīdzināšanas algoritmi, kuri tika pielietoti statistikas rīka uzlabošanā.",0
1028,"Kvalifikācijas darbā  izveidota programmatūras prasību specifikācija, programmatūras projektējuma apraksts,  datubāzes projektējums, lietotāju saskarnes  un testēšanas  dokumentācija izstrādātajiem  “DIA”  sistēmas moduļiem.",0
1029,"Izstrādājot  moduļus tiks izveidots jauns tests, papildināta testu rezultātu eksporta uz Excel  funkcionalitāte, lai tā būtu pieejama visiem testiem.",0
1030,"Tiks pievienota iespēja izveidot aptauju rezultātu apstrādes skriptu, kura mērķis ir apstrādāt aptauju datus pēc lietotāja vēlmēm.",0
1031,Teorētiskajā daļā tiek pētītas lietu interneta un LoRaWAN tehnoloģijas iespējas no klienta un servera viedokļa.,0
1032,"Darba praktiskās daļas mērķis ir izveidot Raspberry Pi vārteju, kura spēj uztvert sensoru datus.",0
1033,"Dati no vārtejas tiek apstrādāti izmantojot The Things Network, Loraserver un AllThingsTalk iespējas.",0
1034,"Atslēgvārdi: Raspberry Pi, IoT, lietu internets, LoRaWAN.",0
1035,"Kvalifikācijas darba galvenais uzdevums ir izstrādāt e-komercijas platformu uzņēmumam SIA ‘PK’, lai ar šīs platformas iesaiti tiktu atvieglots process kā tiek iegādātas preces no uzņēmuma SIA ‘PK’ un papildus platformas atbildīgajam to būtu viegli pārvaldīt ar speciāli izstrādātu administratora paneli vietnes kontrolēšanai.",0
1036,"Tīmekļa vietne ir izstrādāta ar HTML, CSS un PHP programmēšanas valodām, MySQL datu bāzi.",0
1037,Kvalifikācijas darbs “Bezservera integrāciju izstrāde Microsoft Azure mākoņvidē” apraksta integrāciju no Azure Active Directory sistēmas uz LMS sistēmu.,0
1038,"Integrācija ir izstrādāta priekš Raet uzņēmuma, kas to izmantos lai integrētu datus.",0
1039,"Integrācijas īstenošanā tiks izmantoti Azure produkti , pārsvarā Azure Logic Apps un Azure Functions.",0
1040,"Sistēma izmantos vairākas datu glabātuves, kuras izvietotas Azure mākoņvidē.",0
1041,"Divas NoSQL datubāzes - canonical un state, kur glabāsies visi dati no sistēmām, Blob storage, kur atradīsies nepieciešamās atslēgas un Table storage ar trigeru vēsturi.",0
1042,"Lai nodrošinātu nepārtrauktu, uz notikumiem balstītu, datu plūsmu, izmantots Azure Event Grid, kas nodrošina izdevēja/pieraksta (publisher/subscriber) mehānismu.",0
1043,"Bakalaura darba ietvaros ir raksturots automatizētas testēšanas jēdziens, raksturotas izvēlētās metodes un izpētīta testu laišana un pielāgošana uz visām lietotnes lielajām versijām.",0
1044,"Darbā tiek pētīts, cik testi no veiksmīga statusa kļūst par neveiksmīgiem atkarībā no lietotnes versiju izmaiņām.",0
1045,"Kā arī tiek pētīts, cik daudz resursu ir nepieciešams testu pielāgošanā citām versijām.",0
1046,Darba praktiskajā daļā ir izstrādāta un aprakstīta automatizētu testu sistēma un konfigurēšana.,0
1047,"Darba mērķis ir izpētīt, kā izmantot atvērtā pirmkoda IDS sistēmas ar patēriņa aparatūru, lai monitorētu drošību augstas veiktspējas tīklos, kuros tīkla caurlaidība pārsniedz 10Gbit/s.",0
1048,"Lai parādītu, kāds ir veiktspējas ieguvums no dažādām ar veiktspēju saistītam izmaiņām IDS sistēmā, mērķis ir veikt sistēmas ieviešanu, kur tiek veiktas izmaiņas pa posmiem un tiek iegūti rezultāti par izmaiņām veiktspējas rādītājos.",0
1049,"Darbā tika pētīti ar IDS sistēmas veiktspējas uzlabošanu saistīti akadēmiskie darbi, lai apkopotu tajās izmantotās metodes, kas ir palīdzējušas sasniegt augstus IDS sistēmas veiktspējas rādītājus.",0
1050,Darba praktiskajā daļā tika ieviests pakešu ģenerators IDS sistēmas veiktspējas testēšanai un tika veikta atvērtā pirmkoda IDS sistēmas Suricata testēšana dažādās konfigurācijās.,0
1051,"Apkopojot rezultātus, secināts, ka, izmantojot apkopotās metodes, bija iespējams iegūt būtiskus veiktspējas uzlabojumus.",0
1052,IDS sistēmas testēšanai tika ieviesta testa vide ar pakešu ģeneratoru Cisco TRex.,0
1053,Sistēma ar sākotnējo konfigurāciju bez pakešu izmešanas varēja monitorēt ģenerēto trafiku tikai ar ātrumu 1Gbit/s.,0
1054,Pēc uzlabojumu ieviešanas ar to pašu sistēmu kopā varēja monitorēt 20Gbit/s.,0
1055,"Dators mūsdienu dzīvās mūzikas izpildījumā ir kļuvis par vienu no instrumentiem uz skatuves, diemžēl no lietošanas ērtuma paaugstināta stresa situācijās datora un grafiskās operētājsistēmas vispusība var būt traucējošs faktors.",0
1056,Kā alternatīvas darbā tika pētītas procesoru arhitektūru un operētājsistēmu kombinācijas virtuālo mūzikas instrumentu un virtuālo skaņas efektu lietotņu darbināšanai uz ierobežotu resursu iegultām ierīcēm priekš dzīvā mūzikas izpildījuma.,0
1057,Tika apskatīti divu veidu iekārtas un programmatūras darbināšana uz tām caur Linux operētājsistēmu un tiešā realizācijā uz procesora.,0
1058,"Kā galvenie pētījuma kritēriji tika ņemti vērā izstrādes rīku lietošanas ērtums, procesoru veiktspēja peldošā punkta aprēķiniem un strāvas patēriņš ar mērķi lietot iekārtu ar bateriju.",0
1059,"Tika secināts, ka ar mūsdienās samērā lēti pieejamām iegultajām iekārtām ir iespējams darbināt virtuālo mūzikas instrumentu programmas, šīs iekārtas spēj sāknēties pietiekami ātri un tās spēj darboties pietiekami ilgi no baterijas, lai tās varētu izmantot dzīvajam izpildījumam uz skatuves.",0
1060,"Tiks izpētītas dažādas polimino iepakošanas problēmas, to atrisināmība un sarežģītība.",0
1061,"Tiks piedāvāti iepakošanas reģioni, kuri iepriekš nebija pietiekami detalizēti izpētīti.",0
1062,"Tiem būs uzbūvēta hierarhija – no kura reģiona iepakošanas iespējamības seko citu reģionu iepakošanas iespējamība, ka arī doti piemēri.",0
1063,"Tiks apskatīti esošie algoritmi risinājumu meklēšanai un pielāgoti piedāvātiem iepakošanas reģioniem, ka arī tiks aprakstīts salīdzinoši efektīvs algoritms risinājumu saskaitīšanai un algoritms risinājumu skaita formulas atrašanai.",0
1064,"Tiks realizēti trīs algoritmi un izmēģināti uz vairākām polimino kopām, rezultāti tiks apkopoti tabulās un publicēti autora tīmekļa lapā.",0
1065,Šī maģistra darba mērķis ir izpētīt esošos attēlu semantiskās segmentācijas risinājumus un izpētīt dziļuma karšu ietekmi uz attēla semantisko segmentāciju.,0
1066,"Darbā ir aprakstīti veidi kā iegūt dziļuma kartes gan no sensoriem, gan arī no pieejamām RGB attēlu kamerām, no kurām var dabūt augstas izšķirtspējas attēlus un līdz ar to arī augstas izšķirtspējas dziļuma kartes.",0
1067,Apskatītas ir arī semantiskās segmentācijas populārākās metodes un principi labākai segmentācijai.,0
1068,"Kā arī kvalitātes mēri, lai novērtētu segmentācijas efektivitāti.",0
1069,"Mūsdienās indivīdam, kas ir iesaistīts vairākos projektos un aktivitātēs, nereti var uzkrāties ievērojams skaits darāmu darbu.",0
1070,"Tiem ir dažādi izpildes termiņi, darbietilpība un svarīgums.",0
1071,"Lai savlaicīgi uzsāktu katra darba izpildi, nav pietiekams ņemt vērā tikai darbu izpildes termiņus.",0
1072,"Jāņem vērā arī darbu savstarpējas atkarības, darbietilpība, prioritātes un darbu izpildei pieejama laika kalendārs.",0
1073,Šajā darbā autors pēta un definē personīgā laika plānošanas uzdevumu un formulē lietotāja prasības šā uzdevuma risināšanai.,0
1074,Tāpat autors pēta darbu plānošanas algoritmus un rīkus ar mērķi novērtēt iespēju ar tiem atrisināt personīgā laika plānošanas uzdevumu.,0
1075,"Konstatējot, kā šā darba formulējumā tas ar esošajiem rīkiem nav atrisināms, autors izstrādā jaunu algoritmu, kas ir labāk piemērots personīgā laika plānošanas uzdevuma risināšanai.",0
1076,"Moderno datorspēļu personāžu kustība sastāv no simtiem animāciju un kontrolieru, kuri izstrādāti tieši priekš personāža kustības.",0
1077,"Maģistra darbā ir izstrādāta lietojumprogramma, kurā ir attēlota paplašināta personāžu kustības sistēma, kas lieto dažādus algoritmus.",0
1078,Mūsdienās informāciju sistēmu izstrāde kļūst arvien sarežģītāka un apjomīgāka.,0
1079,"Tādēļ ir svarīgi pēc iespējas ātrāk iegūt atgriezenisko saiti no klienta vai gala lietotāja par izstrādāto produktu un veikt nepieciešamas izmaiņas pēc iespējas ātrāk, nevis izstrādes beigās.",0
1080,"Šādas iespējas realizācija var būt apgrūtinājums valsts pārvaldes iestādēs, pateicoties tām uzstādītajiem normatīvajiem regulējumiem, kas var limitēt programmatūras izstrādes pieejas, kas atbalsta šādas iespējas, izvēli.",0
1081,"Darba mērķis ir veikt izpēti - kā un kādā mērā ir iespējams piemērot Latvijas valsts pārvalžu informāciju sistēmu izstrādei spējā Scrum programmatūras izstrādes metodoloģiju, salīdzinot valstī noteiktos reglamentējošos noteikumus ar šīs izstrādes metodoloģijas pamatelementiem.",0
1082,"Šī darba ietvaros tiks izskatīti arī reāli valsts pārvaldes projekti, kuros ir pielietoti Scrum pamatelementi.",0
1083,"Darba rezultātā tiks izstrādātas vadlīnijas tam, kā Latvijas valsts pārvaldes informāciju sistēmu izstrādes ietvaros varētu tikt pielietota Scrum programmatūras izstrādes pieeja un izklāstīts, kas šobrīd no tās nav pielietojams.",0
1084,"Šobrīd IT uzņēmumos ir sastopamas monolītas sistēmas, kurām jau ir liela lietotāju bāze.",0
1085,"Gadiem ejot, šī programmatūra ir tikai augusi un uzņēmumi saskaras ar jauniem izaicinājumiem – kā ātrāk piegādāt funkcionalitāti lietotājam, kā nodrošināt labāku programmatūras kvalitāti, kā padarīt programmatūras izstrādi efektīvāku.",0
1086,Kā viens no risinājumiem ir programmatūras migrācija uz mikroservisiem.,0
1087,Maģistra darba mērķis ir izpētīt mikroservisu arhitektūras īpašības un veikt reālas cilvēkresursu vadības sistēmas migrāciju uz mikroservisiem.,0
1088,Maģistra darbs sastāv no divām daļām – teorētiskās un praktiskās.,0
1089,"Teorētiskajā daļā tiek izpētītas un salīdzinātas monolītas sistēmas un mikreservisu arhitektūras, kā arī pamatots, kāpēc šobrīd IT uzņēmumi izvēlas izmantot mikroservisu arhitektūru programmatūras izstrādē.",0
1090,"Praktiskajā daļā tiek aprakstīti visi migrācijas plānošanas soļi: izmantotās sistēmas tehnoloģijas, sistēmas sadalīšana funkcionālos moduļos, komandu sadalījums, programmatūras atkarību atdalīšana, infrastruktūras un datu bāzes sadalīšana.",0
1091,"Visbeidzot tiek veikta arī reālas cilvēkresursu vadības sistēmas migrācija uz mikroservisiem, aprakstīti izpildes soļi, apzināti dažādi riski, problēmas un galvenie izaicinājumi, kā arī apkopoti un analizēti iegūtie rezultāti.",0
1092,"Maģistra darba autors ir izvēlējies tēmu “Dzimtās, hibrīdās un šķērsplatformu mobilās lietotnes – to atšķirības, plusi un mīnusi”.",0
1093,"Atsaucoties uz to, ka reālajā dzīvē ir ierobežoti resursi, laiks vai darbaspēks, ir nepieciešams veikt pareizo izvēli platformu un lietotnes izstrādes izvēlē.",0
1094,"Darbā tiek salīdzinātas trīs lietotņu izstrādes pieejas starp populārākām operētājsistēmām pasaulē, tas ir, iOS un Android.",0
1095,"Tiek izvērtēts, ar ko atšķiras šāda veida lietotnes.",0
1096,"Tiek noskaidrots, kādas ir galvenās arhitektūras atšķirības, tiek veikta tirgus izpēte, tiek apskatītas pasūtītāja vēlmes.",0
1097,Visi aspekti tiek salīdzināti savā starpā un gala rezultātā tiek izdarīti secinājumi.,0
1098,"Maģistra darbs sniedz sadalītās virsgrāmatas tehnoloģiju risinājumu Corda, Ethereum un Hyperledger Fabric salīdzinošu analīzi, izvēloties optimālāko risinājumu un veicot tā integrācijas dizaina izstrādi.",0
1099,"Maģistra darba uzdevums ir izpētīt un salīdzināt caurspīdīgas finanšu transakciju implementēšanai pieejamās tehnoloģijas, kuras palīdzētu risināt transakciju caurspīdīguma, apstrādes ātrdarbības un izmaksu problēmas.",0
1100,"Maģistra darba mērķis ir atrast optimālāko risinājumu B2B nozarei, izpētot piedāvātos un nākotnē plānojamos tehnoloģiju kopumus gan B2B, gan B2C darījumiem, un piedāvāt jaunu produktu finanšu tehnoloģiju uzņēmumiem.",0
1101,"Veicot izvēlēto tehnoloģiju salīdzinošo analīzi, tika secināts, ka optimālākais B2B risinājums ir Corda, kas ir platforma, kuras jaunākās versijas mērķis ir aizstāt programmatūras, kas tiek izmantotas finanšu transakcijām, ļaujot organizācijām digitalizēt dažādus biznesa procesus.",0
1102,"Pamatojoties uz šo secinājumu, tika veikta Corda integrācijas dizaina izstrāde.",0
1103,"Maģistra darbā ir aprakstīts par saistītajiem datiem, RDF, SPARQL vaicājumiem, ViziQuer rīku, kas paradzēts praktiski vizuāli datu vaicājumu veidošanai, tā darbības būtību, pamatidejām, kā arī piekļuves punktiem, kuros iespējams iegūt datus izmantojot SPARQL vaicājumus.",0
1104,"Rīku, ar kura palīdzību iespējams veikt vizuālus datu vaicājumus, šobrīd īsti nav, tāpēc, ņemot vērā to, ka vizuāli sastādīt vaicājumus ir ērtāk kā pārzināt dažādas sintakses, ir svarīgi veikt izpēti un paātrināt attīstību šajā virzienā.",0
1105,"Izpētot pieejamos resursus par augstāk minētajām tēmām, veicot praktiskus izmēģinājumus un aplūkojot iegūtos rezultātus, tika izdarīti vairāki secinājumi par ViziQuer rīka darbību un iespējamajiem uzlabojumiem.",0
1106,Mūsdienās attīstošās datizraces tehnoloģijas un metodes ir radījušas lielu interesi par dažādiem ievāktajiem datiem.,0
1107,"Ar 1996. g. ASV un 2003. g. ES, visiem šajās teritorijas tirgotajiem transportlīdzekļiem jābūt aprīkotiem ar OBD2, kas ir sensoru datu apstrādes standarts.",0
1108,"Iepriekš veiktie pētījumi ir pierādījuši, ka ir iespējams no šiem datiem identificēt braucēju, ja tie tiek vākti strikti kontrolētos eksperimentos ar noteiktiem maršrutiem un braukšanas laikiem.",0
1109,"Šajā darbā tika apskatīts, vai ir iespējams identificēt braucēju no maza sensoru skaita OBD2 datiem, kas ir ievākti no 8 autobraucējiem vadot vienu transportlīdzekli dažādos apstākļos.",0
1110,Datu klasifikācijai tika izmantota programma WEKA un tajā pieejamie modeļi.,0
1111,Lai noteikt savākto parametru informatīvā ieguldījuma reitingu tika izmantots InfoGainAttributeEval atribūtu reitinga modelis.,0
1112,Izmantojot 6 augstāk novērtētos atribūtus un Random Forest algoritmu ir iespējams klasificēt braucēju ar 90% varbūtību.,0
1113,"Papildus arī tiek savākti augstākas frekvences dati un parādīts, kā izmantojot neuzraudzīto metodi, iespējams identificēt autovadītāju skaitu no braukšanas datiem.",0
1114,"Šī maģistra darba mērķis ir apskatīt dažādu algoritmu implementēšanu krustvārdu mīklu veidošanas automatizācijai, veikt pētījumu par algoritmiem un izveidot datorprogrammu, kas veic krustvārdu mīklu režģu veidošanas (burtu salikšanu režģī tā, lai tie veidotu vārdus) automatizāciju.",0
1115,Maģistra darbs sastāv no divām daļām – teorētiskās un praktiskās.,0
1116,"Teorētiskajā daļā ir apkopota vispārīga informācija par krustvārdu mīklām un dažādiem algoritmiem, kurus var izmantot to veidošanā, kā arī to salīdzinājums, ņemot vērā latviešu valodas ortogrāfijas īpatnības.",0
1117,Praktiskajā daļā ir aprakstīta datorprogramma krustvārdu mīklu veidošanas automatizācijai un apkopoti no tās iegūtie dati.,0
1118,"Maģistra darbā tiek apskatīti dažādi algoritmi vārdu salikšanai krustvārdu mīklu režģī, kā arī krustvārdu mīklu režģu veidošana.",0
1119,Šie algoritmi tika implementēti datorprogrammā un tika salīdzināta to veiktspēja.,0
1120,"Maģistra darbā iekļauta kompilēta datoeprogramma Windows vidē, koda datne un datorprogrammas apraksts.",0
1121,Šī datorprogramma ir veidota kā konsoles lietotāja interfeisa (CUI) programmu.,0
1122,"Maģistra darbs sastāv no ievada, 5 nodaļām, secinājumiem, izmantotās literatūras saraksta un pielikumiem.",0
1123,Kopā maģistra darbā ir 61 lpp. un 15 attēli.,0
1124,"Maģistra darba mērķis ir izpētīt, kā mazā uzņēmumā ieviest kvalitātes nodrošināšanas procesu, un veikt tā analīzi.",0
1125,"Darbā tiek analizēts esošais kvalitātes nodrošināšanas process un, balstoties un nozares standartiem un labāko praksi, ir izstrādātas jaunas Jira Software darbplūsmas, jeb pieteikumu risināšanas procesi, kuri ir specifiski pielāgota uzņēmuma “Mapon” vajadzībām.",0
1126,"Darba ietvaros tika apskatīti vairāki nozares standarti un labās prakses, kas varētu palīdzēt uzņēmumam procesu uzlabošanai.",0
1127,Darba ietvaros tika veikta analīze sākotnējam pieteikumu risināšanas procesam.,0
1128,Balstoties uz iegūto informāciju tika izveidots un analizēts uzlabots pieteikumu risināšanas process.,0
1129,"Sākotnējā viena procesa vietā tika ieviesti četri jauni procesi, kur katrs pielāgots konkrētai vajadzībai.",0
1130,Darba noslēgumā apkopota iegūtā informācija un tiek piedāvāts risinājums nākotnē paredzētajam pieteikumu risināšanas procesam.,0
1131,"Rezultātu sadaļā tiek sniegts apkopojums par paveikto analīzes darbu, uz kuras pamata tika veidoti jauni pieteikumu risināšanas procesi.",0
1132,"Rezultātu sadaļā redzama arī statistika par pieteikumu skaitu pirms procesa ieviešanas, un pēc tās.",0
1133,Šī maģistra darba mērķis ir izstrādāt reāla laika datu noliktavas arhitektūru un realizēt tai atbilstošu risinājumu kā koncepta pierādījumu.,0
1134,Darba ietvaros ir īsumā aprakstītas tipiskas datu noliktavas un pamatota reāla laika datu noliktavu nepieciešamība.,0
1135,"Darba turpinājumā tika apkopota pieejamā akadēmiskā informācija par metodēm, kuras var izmantot, reāla laika datu noliktavu izstrādē.",0
1136,"Darbā ir sniegts augsta līmeņa eksistējošās statiskās datu noliktavas apraksts, kā arī detalizēts reāla laika analīzei pielāgoto datu noliktavas izpildes pamatrādītāju ETL process.",0
1137,"Turpinājumā ir detalizēti aprakstīta izstrādātā reāla laika risinājuma arhitektūra un tā izstrādes process, izmantojot rīku Oracle GoldenGate.",0
1138,Darba noslēgumā ir veikta izstrādātā risinājuma analīze.,0
1139,"Lai apdrošināšanas produkti darbotos veiksmīgi, viens no būtiskākajiem faktoriem ir apdrošināšana risku izvērtēšana.",0
1140,"Viena no risku izvērtēšanas sastāvdaļām ir iespējamo apdrošināšanas atlīdzības apmēra prognozēšana, balstoties gan uz apdrošinātā objekta raksturlielumiem, gan klienta parametriem un vēsturi.",0
1141,"Šajā darbā tika apskatītas dziļo neironu tīklu tehnoloģiju pielietojums apdrošināšanas atlīdzību summu novērtēšanā un balstoties uz transportlīdzekļu apdrošināšanas atlīdzību datiem,  tika izveidots un apmācīts dziļo neironu tīkla modelis.",0
1142,"Tika izveidots risinājums, ar kura palīdzību var prognozēt apdrošināšanas atlīdzību rezervju lielumu nākamajiem periodiem, izmantojot klienta un apdrošināšanas objekta datus.",0
1143,"Transportlīdzekļu apdrošināšana tika izvēlēta tāpēc, ka tai ir pieejama pietiekami liela datu kopa.",0
1144,"Darba gaitā tika veikta datu analīze un priekšapstrāde, pazīmju vektoru izveide, modeļa trenēšana un iegūto rezultātu analīze.",0
1145,"Pētot iegūtos rezultātus, tika konstatēts, ka vairumā gadījumu zaudējumu funkcija dilst gan izmantojot treniņa, gan testa datu kopas, bet iegūtās prognozes konverģē uz datu kopas vidējām vērtībām, kas norāda, ka datu kopas apmērs ir nepietiekams.",0
