606,Skolēnu sekmju analīzes platformas izstrāde,"Kvalifikācijas darbā “Skolēnu sekmju analīzes platformas izstrāde” ir aprakstīta platformas moduļu izstrāde. Šī kvalifikācijas darba mērķis ir izstrādāt Ekool sistēmas sekmju analīzes platformu, kurā lietotāji var aplūkot tiem ievadītās atzīmes, to detaļas un statistikas attēlojumu diagrammās. Izstrādātā platforma ļauj lietotājam ātri un ērti aplūkot savas atzīmes un dažādos griezumos salīdzināt tās ar klasesbiedriem. Produkts ir paredzēts integrēšanai Ekool sistēmā un šobrīd ir pieejams testa vidē. Projekta sākumā prasības netika stingri definētas, līdz ar to platforma tika izstrādāta ievērojot spējās izstrādes vadlīnijas. Darba ietvaros tika izstrādāta platformas servera puses funkcionalitāte. Programmas moduļi tika izstrādāti PHP programmēšanas valodā, par pamatu izmantojot “Model-View-Controller” strukturēšanas principu Laravel ietvarā.",0
607,Virtualizācijas iespējas datorklases ierīkošanā skolā,"Darbā tiek apskatīta virtualizācijas priekšrocības un salīdzinātas virtualizācijas iespējas.. Teorētiski tiek izpētīta darbstacijas virtualizācija un nepieciešamie elementi, lai tā sekmīgi varētu notikt. Īpaši tiek meklēti risinājumi, kas varētu tikt izmantoti datorklases ierīkošanai skolā, un būtu salīdzinoši lēti. Praktiskajā daļā tiek ieviesta sistēma, izmantojot brīvpieejas programmatūru Linux Ubuntu 16.04.2 serveri, KVM virtualizāciju rīkus, kas apkalpo virtuālās mašīnas un savienojumu starp klientu un serveri.",0
608,3 RTPS kritisko funkciju monitoringa nodrošināšana ar Zabbix rīkiem,"Kvalifikācijas darba mērķis ir ātra problēmu identificēšana sistēmās, ko iespējams panākt izveidojot grafikus un paziņojumus, kas ļaus administratoram un lietotājiem pārraudzīt esošos procesus centralizēti. Darbs tiks izstrādāts izmantojot Zabbix 3.0 pārvaldības sistēmu, lietojot Orabbix, kas ļaus monitorēt sistēmas procesus. Orabbix tiks ievietoti attiecīgi pieprasījumi, dati tiks iegūti no datubāzēm, kas tiks nosūtīti uz Zabbix, lai tiktu izveidoti grafiki vai saņemti atbilstoši paziņojumi. Ieviesta ērtāka grafiskā vide Grafana, kas dod iespēju aplūkot vairākus grafikus uz viena ekrāna un atspoguļos tos saprotamāk. Darba rezultātā tika izveidots divdesmit viens pieprasījums, no kuriem darbā ir iekļauti astoņi. No četrpadsmit pieprasījumiem tika saņemti grafiki un no septiņiem tika saņemti paziņojumi. Atslēgas vārdi: monitorēšana, Orabbix, Zabbix, Oracle, grafiki. Darba pamattekstā ir 18 lappuses, 9 attēli, 15 nosaukumu informācijas avoti.",0
609,Skrituļslidu komplektēšanas sistēma,"Kvalifikācijas darba mērķis ir izstrādāt neatkarīgu sistēmu, ar kuras palīdzību tās lietotājam tiek nodrošināts veids, kā dot informāciju par preču sortimentu skrituļslidu veikalā un iespēju pašam lietotājam nokomplektēt skrituļslidas, balstoties uz detaļu specifikāciju, savienojamību un lietotāja vēlmēm. Sistēma ir paredzēta skrituļslidu veikala apmeklētājiem un darbiniekiem, padarot ērtāku iepirkšanos un atvieglojot veikala darbinieku darbu.",0
610,Atbalsta rīks čaulu programmu izpētei,"Čaulu programma ir lineāri algebrisks skaitļošanas modelis. Šis modelis tiek izmantots kvantu skaitļošanas algoritmu izstrādāšanā. Lai atvieglotu čaulu programmu pētīšanu, par darba mērķi tika izvirzīta programmatūras izstrādāšana, kas atbalsta darbu ar čaulu programmām grafiskajā vidē. Darba galvenie uzdevumi ir izstrādājamās programmatūras aprakstīšana, un sekojošu funkciju nodrošināšana: čaulu programmas ievadīšana un rediģēšana, liecības izmēra, sarežģītības un pilnās sarežģītības noteikšana, funkcijas f_P vērtības noteikšana. Darba rezultātā tika izveidota lietotne, kas atbalsta augstāk minētās funkcijas un vairākas sekundārās funkcijas, kā arī dokumentācija, kurā aprakstītas programmatūras prasības, projektējums, testēšana un pirmkods. Programma tika veidota MATLAB programmēšanas valodā.",0
611,Axia ierīču VMode funkcijas un palīgizeju testu automatizācija,"Kvalifikācijas darbs apraksta Axia Power Station un Axia Fusion testēšanas sistēmas VMode un Aux Sends izstrādi. Sistēma pārbauda VMode funkcionalitāti Axia Power Station (APS) un Axia Fusion gan Standarta Livewire audio straumei, gan Surround audio straumei. Tas arī pārbauda četrus Aux Sends (Aux Send A, Aux Send B, Aux Send C un Aux Send D) Axia Fusion dažādos ‘Gain’ kontrollos. Sistēma ir paredzēta lietotājiem, kuri strādā ar Axia Power Stations un Axia Fusions.",0
612,"Datu importa sistēma ""CC-03""","Dotās programmatūras uzdevums ir veikt automātisku internetveikala OpenCart inventāra sinhronizāciju – ievadi, labošanu, dzēšanu, izmantojot Microsoft Excel tabulas. MODULIS dod iespēju lietotājam organizēt preču inventāru pārskatāmi, automatizēti un bez liekām darbībā Microsoft Excel vidē un pēc tam ātri un vienkārši veikt šo datu importu OpenCart datubāzē. Funkcionalitātē ietilpst automātiska kategoriju, ražotāju, opciju, opciju vērtību, atribūtu, noliktavas statusu izveide un attēlu ielasīšana no direktorijas kā arī iespēja operēt ar akcijas cenām.",0
613,Hōsen - rīks 3D modeļu tekstūru krāsošanai un uzklāšanai,"Hōsen ir lietojumprogrammatūra, ar kuras palīdzību var radīt dažāda veida tekstūras, kuras ir sastopamas datorgrafikā, piemēram, difūzijas tekstūras un normālkartes. Primārā funkcija ir ļaut lietotājam, zīmējot tekstūru, uzreiz redzēt kā tā izskatās uzklātā veidā uz trīsdimensionāla modeļa. Lietotājam ir iespējams importēt Wavefront .obj modeli, kā arī četras tekstūras (.bmp rastrus): difūzijas, normāļu karti, spekulāro karti un vides karti, kuras tiek izmantotas modeļa attēlošanai.",0
614,Atgriezeniskā skaņas kanāla un ieraksta režīma testu automatizācija Axia Fusion pultīm,"Kvalifikācijas darbs ir izstrādāts, lai pārbaudītu vienas no ""Telos Alliance"" produkta, Axia Fusion Consoles, pielāgotajām un noklusētajām atpakaļejošajām opcijām un ieraksta režīmu opcijām. Pārbaudes process ietver atbilstošu konfigurāciju un iestatījumu iestatīšanu katram testa scenārijam un audio līmeņu pārbaudei vai vērtību iegūšanai, lai noskaidrotu, vai rezultāts atbilst sagaidāmam guvumam. Backfeed Test ir sadalīts divos dažādos moduļos: Default Backfeed tests un Custom Backfeed tests. Katrs modulis tiek tālāk iedalīts trīs dažādos moduļos; Konfigurācija, funkcionālie un testēšanas moduļi, kas atbilst to funkcijām un neatkarībai, kā arī galvenais modulis, kas organizē visus pārējos moduļus. Ierakstīšanas režīma testam būs arī konfigurācijas, funkcionālie un pārbaudes moduļi. Testa modulis ir sadalīts trīs daļās: divas daļas elastīgas ieraksta režīma opcijām un vēl viena opcijai Enabled Record Mode Opcijas, jo elastīgā ierakstīšanas režīmā tiek piedāvātas opcijas katram avota profilam, un katram demonstrēšanas profilam un iespējotajam ierakstīšanas režīmam tiek piedāvātas opcijas katrai fajera / kanāla sloksnei. Kvalifikācijas darbā īsumā tiks paskaidrots pats Axia produkts, kā Fusion Consoles darbosies.",0
615,Eliptiskās līknes bāzēta kriptogrāfiska ietvara izstrāde,"Projekta mērķis ir piedāvāt izstrādātājiem personalizētu kriptogrāfisku sistēmu klienta-servera arhitektūras risinājumiem. Ietvars realizēts izmantojot Latvijā relatīvi jaunu un mazpazīstamu tehnoloģiju, kas fundamentāli balstīta uz eliptisko līkņu pār galīgiem pirmskaitļu laukiem matemātiskajām īpašībām. Projekta ietvaros tiek izveidots personalizēts informācijas šifrēšanas ietvars un lietotne, kas nodrošina ietvara funkcionalitātes demonstrāciju.",0
616,Aktīvā kataloga migrēšanas rīks,"Šī kvalifikācijas darba mērķis ir izstrādāt programmu “Aktīvā kataloga migrēšanas rīks”. Programmas uzdevums būs veikt uz Windows Server operētājsistēmas bāzēta servera Aktīvā kataloga lietotāju un lietotāju grupu informācijas eksportēšanu jeb dublēšanu, kā arī šīs informācijas importēšanu uz jaunizveidota servera. Programma izstrādāta programmēšanas valodā C#, balstoties uz .Net ietvaru.",0
617,Izpēte par medikamentu modeļu veidošanu izmantojot strukturētus un dabiskās valodas avotus,"Palielinoties informācijas daudzumam un sarežģītībai, ar ko cilvēkiem jāstrādā, rodas vēlme pēc rīkiem, kas ļauj datus ērtāk pārvaldīt un pārbaudīt to apstrādes korektumu. Lai palīdzētu pieņemt lēmumus saistībā ar medicīnas zāļu pielietošanu, autors piedāvā izpēti par dažādu zāļu un pacienta stāvokļu savstarpējo saistību un iedarbību noteikšanu. Lai veidotu izpratni par informācijas pieejamību medikamentu un diagnožu domēnā, tiek apskatīti datu avoti, kuri organizēti gan strukturālā, gan dabiskās valodas tekstā. Veicot zāļu aprakstu apstrādi un izpētot pacienta datu modeli, autors ir izpētījis saistības, kas apraksta attiecības starp zāļu un pacientu datu objektiem, kas palīdzētu atrast piemērotākās un izvairīties no nevēlamām zālēm.",0
618,Tīmekļa lietojumprogrammu drošība,"Darbs “Tīmekļa lietojumprogrammi drošība” ir pētījums par tīmekļa lietojumprogrammu drošības apdraudējumiem, uzbrukumu iespējām un drošības risinājumiem.  Darbu veido 54 lappuses. Izmantotās literatūras sarakstu veido 21 avots. Darba mērķis bija izpētīt, kā interneta vidē ir iespējams izdarīt noziedzīgas lietas, kas ir apdraudējumu cēloņi,  un meklēt risinājumus, kā var izvairīties no uzbrukumiem. Darba gaitā tika pievērsta uzmanība tādām tīmekļa lietotņu zināmām vājām vietām, kā klienta puses sniegtie dati, pilnvarošanas mehānisms un citi. Tika parādīts, ka drošības pasākumu neievērošana var krietni apdraudēt informācijas konfidencialitātes nodrošināšanai un sistēmas funkcionēšanai.  Rezultātā tika piemeklēti drošības risinājumi, ko kuriem tika izvelēti efektīvākie, un sastādītas drošas tīmekļa lietotnes izstrādes vadlīnijas. Iegūtas zināšanas tika pielietotas praksē, izstrādājot drošu pret izpētītiem uzlaušanas paņēmieniem tīmekļa lietotni.",0
619,RTK-GPS pozicionēšanas sistēma un tās pielietojums pašbaucošajās automašīnās,"2016. gada maijā norisinājās automatizētas braukšanas sacensības GCDC 2016, kurās piedalījās arī Elektronikas un datorzinātņu institūts sadarbojoties ar Latvijas Universitāti. Priekš šīm sacensībām tika gatavota automašīna, kurā, lai tā varētu noteikt savu atrašanās vietu, bija nepieciešams implementēt precīzu pozicionēšanas iekārtu. Darba mērķis ir iepazīties ar GNSS darbības principiem, tai skaitā RTK-GPS, integrēt RTK-GPS iekārtu pašbraucošās automašīnas sistēmā, pārbaudīt tās atbilstību sacensību izvirzītajām prasībām, kā arī salīdzināt šo iekārtu ar citām RTK pozicionēšanas iekārtām. Darba rezultātā tika apskatīti GNSS darbības principi, aplūkota OxTS RT3003 v2 iekārtas specifikācija, salīdzināta tā ar konkurējošu kompāniju piedāvājumiem, kā arī veiksmīgi integrēta tā pašbraucošās automašīnas sistēmā, lai tā piedalītos sacensībās.",0
620,Adaptīvas tīmekļa lietotnes,"Nav iespējams iedomāties mūsdienu dzīvi bez interneta, līdz ar to tīmekļa lietotņu izveide kļūst arvien populārāka un izstrādātas vietnes kļūst lielākas un sarežģītākas. Šajā attīstāmajā vidē konkrētā lietotāja vajadzības un vēlmes tiek apraktas zem milzīga tīmekļa lapu un to apskatīšanas iespēju daudzuma. Lai atvieglotu lietotāju pieredzi tīmekļa vietņu izmantošanā, arvien vairāk tiek pētītas dažādas adaptācijas iespējas. Bakalaura darba ietvaros tiks apskatīts šīs lietotņu izmantošanas efektivitātes palielināšanas virziens, izanalizēti tās pamati, un, pamatojoties uz iegūtajām zināšanām, tiks izstrādāta adaptīvā apmācības tīmekļa vietne.",0
621,Planāra grafa dualitātes īpašības,"Maģistra darbā padziļināti aplūkoti vairāki jautājumi par atsevišķa veida ciklu eksistenci grafā. Tā kā literatūrā nav pietiekami plaši izpētīta Hamiltona cikla un Eilera cikla saistība ar duālo grafu, tad darba ietvaros tika formulētas teorēmas un veikti secinājumi par šo tēmu. Darbā apkopotās un formulētās sakarības izmantotas, lai izveidotu un analizētu algoritmus Hamiltona cikla eksistences novērtēšanai. Nozīmīgākās darbā formulētās sakarības ir Grinberga teorēma duālajam grafam, teorēmas par Hamiltona cikla un Eilera cikla eksistenci vienlaikus gan primārajā, gan duālajā grafā, kā arī secinājums par Hamiltona cikla eksistenci atkarībā no duālā grafa minimālās atdalošo šķautņu kopas. Īpaši izceļama Kargera algoritma analīze par tā piemērotību minimālās atdalošo šķautņu kopas atrašanai.",0
622,Interneta veikals,"“Interneta veikals” ir publiska tiešsaistes sistēma, kas sniedz iespēju lietotājam apskatīt produktus, atlasot tos pēc kategorijām, apskatīt produkta detalizēto informāciju, pievienot to grozam, reģistrēties, pieteikties sistēmā, pirkt produktus, apskatīt savu iepirkumu vēsturi un atcelt kādu no pasūtījumiem, ja tas ir nepieciešams. Vietnes administratoram ir iespēja veidot/labot/dzēst kategorijas un produktus, importēt produktus no MS Excel faila, kā arī apskatīt visu lietotāju pirkumus un mainīt statusu kādam no tiem.",0
623,Attēlu apstrādes rīks datorredzes algoritmiem,"Kvalifikācijas darba produkts ""Attēlu apstrādes rīks datorredzes algoritmiem"" ir lietojumprogramma, kas paredzēta ātrai un vieglai attēlu apstrādei. Šīs programmas mērķis ir padarīt ērtāku un ātrāku attēlu kopu sagatavošanu, kas paredzētas dažādu datorredzes algoritmu izmantošanai un testēšanai. Programma piedāvā lietotājam izgriezt attēla reģionus, atlasīt vēlamos saglabāšanas kritērijus un eksportēt iegūtos datus kā jaunus attēlus. Tā rezultātā tiek iegūts ievadattēlu aprakstošs fails, kas norāda objektu atrašanās vietu uz attēla un tam piederošās iezīmes. Iegūto informāciju kopā ar ievadattēliem un izvadattēliem iespējams viegli nodot citiem lietotajiem vai citām programmām. Šādas attēlu objektu aprakstošas kopas tiek izmantotas datorredzes algoritmu apmācīšanai. Lietojumprogramma ir realizēta C++ valodā, izmantojot QT ietvaru un OpenCV bibliotēku, un ir izstrādāta Linux Ubuntu datoriem.",0
624,Mikrotik virtuālās laboratorijas ReSeLa vidē,"Strauji attīstoties virtualizācijas un mākoņskaitļošanas tehnoloģijām, tās tiek izmantotas ar vien plašākiem mērķiem. Virtualizācijas izmantošana virtuālo sistēmu veidošanā ir tikai viens no tās daudziem pielietojumiem. Darba mērķis ir, datortīklu apguves mācību procesā izmantojamu, virtuālo laboratoriju izveide uz ReSeLa platformas. Darba gaitā ir iepazīta MikroTik izveidotā maršrutētāju operētājsistēma un apgūta laboratoriju veidošanai izmantotā OpenStack sistēma. Darba laikā tika izveidotas strādājošas laboratorijas ar speciāli tām izveidotu testēšanas sistēmu, to pārbaudei un vērtēšanai.",0
625,Android lietotne ceļu locītavu rehabilitācijai,"Kvalifikācijas darbā ir izstrādāta Android lietotne ceļa locītavu rehabilitācijai. Tā sastāv no divām daļām, kas katra paredzēta savai lietotāju grupai. Pirmā daļa ir paredzēta pacientam, kurš veic rehabilitācijas procesu. Tā komunicē ar iegulto ierīci, kas tiek stiprināta pie pacienta locītavas un ar sensoru palīdzību raida informāciju uz Android ierīci. Tā nodrošina iespēja sekot līdzi vingrinājumu pildīšanas kvalitātei reāllaikā, papildus sūtot datus ārstam. Savukārt otrā daļa ir paredzēta ārstam. Tajā būs iespēja sekot līdzi savu pacientu veselības stāvoklim atveseļošanās laikā, ērti un uzskatāmi pārraugot rehabilitācijas procesu. Izstrādāto lietotņu sistēmas mērķis ir atvieglot rehabilitācijas procesu kā ārstam, tā arī pacientam. Atveseļošanās nereti tiek pārtraukta, kas spēj izraisīt papildus traumas un pasliktināt veselības stāvokli. Pateicoties izstrādātajai Android lietotnei, ārsts spētu nodrošināt pārraugāmu un kvalitatīvu rehabilitācijas procesu, samazinot pacienta traumu iegūšanas risku. Šis process potenciāli spētu uzlabot atveseļošanās programmas.",0
626,vestnesis.lv,"Latvijas Republikas oficiālajā izdevumā “Latvijas Vēstnesis” publicē: ārējos normatīvo aktus un citus tiesību aktus; pašvaldību saistošos noteikumus likumā “Par pašvaldībām” noteiktajā apjomā; Valsts prezidenta, Saeimas priekšsēdētāja un Ministru prezidenta vispārējās nozīmes informāciju; Oficiālos paziņojumus (publisko reģistru ierakstus, publisko tiesību subjektu, to amatpersonu un privātpersonu sludinājumus, paziņojumus vai informāciju), ta to oficiālu publicēšanu paredz ārējie normatīvie akti.",0
627,Google Polymer adaptācija ASP.NET MVC 6 satvaram,"Šajā darbā tiek apskatīts ASP.NET MVC kā satvars mūsdienīgu tīmekļa lietotņu izstrādei un Google Polymer kā rīks, kas atvieglo šo lietotņu saskarņu izstrādi. Tiek apskatīti abu tehnoloģiju kopējās integrācijas esošie risinājumi, tiek formulēti šī darba ietvaros izstrādājamās integrācijas mērķi un tiek veikta integrācija, atbilstošie formulētajiem mērķiem.",0
628,Windows darbstaciju pieslēgšana pie Linux Samba servera,"Darba galvenais mērķis ir uzlabot neliela biroja datoru infrastruktūru un nodrošināt vienkāršas mājaslapas uzturēšanas iespējas. Birojā visiem darbiniekiem uz datoriem ir modernas Windows 7, 8.1 un 10 operētājsistēmas, bet nav nodrošināta nekāda iespēja apmainīties ar failiem bez ārējiem datu nesējiem. Kā arī birojā nav servera, līdz ar to visi lietotāji atrodas darba grupā nevis domēnā. Sekas tam ir, ka katrs darbinieks var strādāt tikai pie sava datora, un, datora iespējamo remontdarbu laikā, iespējas strādāt praktiski nav. Līdz ar to varētu tikt ieviests kopējs Linux serveris, kas nodrošinātu domēna, datņu servera un mājaslapas glabāšanas funkcijas. Pēc autora domām, šis risinājums ne tikai apmierinās darbinieku vēlmi pēc servera, kas nodrošinās mājaslapas glabāšanas funkcijas, bet arī uzlabos darbinieku produktivitāti un darba ražīgumu darba laikā. Kā servera operētājsistēma tiks izmantots Ubuntu server 14.04, jo tā ir pagaidām modernākā Ubuntu servera operētājsistēma ar vēl vairāku gadu atjauninājumu atbalstu no izstrādātājiem. Kā arī pie tās darbinieki varēs pieslēgties gan no Windows, gan no Linux distributīvu operētājsistēmām.",0
629,Celtniecības projekta darba organizēšanas sistēma,"“Celtniecības projekta darba organizēšanas sistēma” ir tīmekļa vietne, kuras mērķis ir palīdzēt celtniecības uzņēmumam plānot darbu, kā arī atvieglot saziņu starp uzņēmuma darbiniekiem. Tīmekļa vietne sniedz iespēju uzņēmuma vadībai pievienot būvniecības projektus, kā arī to ietvaros veicamos darbus un nepieciešamos materiālus. Uzņēmuma darbinieki var sekot līdzi sev uzdotajiem darbiem, kā arī atjaunot darbu statusu. Uzņēmuma vadība var sekot līdzi būvprojektu izstrādes un realizācijas gaitai. Izstrādātā informācijas sistēma nodrošina sākotnēji paredzēto funkcionalitāti, kā arī ir piemērota uzlabojumiem, lai praksē to būtu vēl ērtāk lietot.",0
630,Latviešu valodas runas sintēze,"“Latviešu valodas runas sintēze” darbā pētīta latviešu valodas runas sintēzes esošā situācija kontekstā ar pasaules straujajām attīstības tendencēm runas tehnoloģijās. Autore izstrādājusi jaunu latviešu valodas runas sintēzes rīku, kā arī apkopojusi informāciju par pēdējos gados izmantotajām runas sintēzes metodēm un citiem latviešu valodas runas sintēzes rīkiem. Runas sintezatori atbilstoši vispārpieņemtai pieejai subjektīvi testēti. Pamatojoties uz testēšanas rezultātiem, izdarīti secinājumi par iespējamajiem uzlabojumiem izstrādātajā runas sintēzes rīka darbībā.",0
631,Automātiska teksta konspektēšana izmantojot jēdzientelpu,"Šobrīd pasaulē ir vērojams milzīgs informācijas daudzuma pieaugums un ir arvien grūtāk iepazīties ar šo informāciju. Automātiskas teksta konspektēšanas mērķis ir spēt pārveidot lielu tekstuālas informācijas daudzumu īsākā formātā, kurš spēj saglabāt oriģinālā teksta svarīgāko informāciju. Viena no metodēm kā automātiski konspektēt tekstu ir izvēlēties svarīgākos teikumus no teksta. Mērķis ir izvēlēties teikumus tā, lai tajos esošā informācija savstarpēji nepārklājas, kā arī nosedz pietiekamu daļu no konspektējamā teksta. Lai to izdarītu ir jāsalīdzina teikumu ietvertās informācijas līdzīgums. Jēdzientelpa ir moderns rīks, ar kura palīdzību var noteikt vārdu nozīmi un līdzību ar citiem vārdiem. Šajā darbā tiek izveidota sistēma, kura automātiski konspektē tekstu izmantojot jēdzientelpas vektorus, lai mērītu teikumu informācijas saturu. Pēc tam iegūtie rezultāti tiek salīdzināti ar tradicionālo TF-IDF metodi. Jēdzientelpas vektoru metodes rezultāti ir labi, bet tie ir nedaudz zemāki par tradicionālās TF-IDF metodes rezultāti.",0
632,CAPTCHA un tās alternatīvas Tjūringa testa realizācijai tīmekļa lapās,"Tehnoloģiju attīstības rezultātā liela daļa no tīmekļa lietotāju skaita ir roboti. To spējas pieaug un veiktās darbības vairumā gadījumu var atstāt negatīvu ietekmi, tāpēc aizsardzības nolūkos tiek veidots arvien sarežģītāks CAPTCHA mehānisms. Šādas tendences rezultātā tiek zaudēts viens no reversā Tjuringa testa pamatnosacījumiem– tam jābūt cilvēkam viegli risināmam. Maģistra darba “CAPTCHA un tās alternatīvas Tjūringa testa realizācijai tīmekļa lapās” ietvaros tika apzināti CAPTCHA veidi, šo drošības uzdevumu risināšanas mehānismi un noskaidroti robotu darbības principi. Veikta anketēšana un iegūto rezultātu salīdzināšana ar robotu sniegumu. Tika apkopoti arī iespējamie alternatīvie risinājumi un daži no tiem tika pārbaudīti praksē.",0
633,Tīmekļa lietotņu veiktspējas optimizācija AngularJS lietotnēs,"Darbā  Tīmekļa lietotņu veiktspējas optimizācija AngularJS lietotnēs tiek pētīts klienta puses lietotņu izstrādes ietvars AngularJS un tā tipiskākie veiktspējas trūkumi un izstrādātāju kļūdas, kā arī veidi kā risināt šīs kļūdas un uzlabot lietotņu veiktspēju. Pētījums balstās uz informāciju, kas atrodama paša ietvara oficiālajā dokumentācijā un pieredzējušu AngularJS lietotāju viedokļiem par šī ietvara potenciālajām problēmām un to risinājumiem. Pārsvarā tiek aplūkoti veidi kā veidot lietotnes izvairoties no AngularJS problemātiskajām konstrukcijām.",0
634,Python valodas REST API ietvaru salīdzinājums,"Arvien populārāk kļūst veidot tīmekļa vietņu servera puses risinājumus, kuri balstās uz REST API arhitektūru. Šāds koncepts ļauj atdalīt datu apstrādes un manipulācijas procesu no to reprezentācijas, radot iespēju šīs funkcionalitātes izstrādāt neatkarīgi vai nodrošināt datus vairākām nesaistītām lietotnēm vienlaicīgi. Šajā darbā ir apskatīti vairāki specializēti Python programmēšanas valodas ietvari REST API sistēmu izstrādei. Darbā ir veikts gan teorētisks, gan empīrisks pētījums par esošajām iespējām, un ar vienotu funkcionalitāti izstrādāti REST API servisi ar dažādiem ietvariem. Darba rezultātā ir veikta iegūto datu analīze un formulēti secinājumi par katru no ietvariem.",0
635,Sejas atpazīšanas algoritmu salīdzinājums,"Attīstoties datorredzes un mašīnmācīšanās nozarēm, ir palielinājies dažādu sejas atpazīšanas algoritmu skaits. Atšķirīgi sejas atpazīšanas problēmas risinājumi mūsdienās tiek lietoti gan drošības nolūkos, gan attēlu apstrādē, gan izklaides industrijā, gan daudzos citos cilvēka dzīves aspektos. Ir svarīgi saprast, kādēļ pastāv liels atpazīšanas algoritmu klāsta daudzums un vai ir iespējams vienots efektīvs algoritms sejas atpazīšanas problēmas risināšanai. Darba mērķis ir noteikt, vai ir iespējami pilnīgi sejas atpazīšanas algoritmi, kas efektīvi risina sejas atpazīšanas galvenās problēmas: sejas nobīdes, leņķa maiņu, apgaismojuma izmaiņas attēlā. Darba uzdevumi iekļauj iepazīšanos ar sejas atpazīšanas procesu, eksistējošajiem algoritmiem un to pielietojumu reālos risinājumos, algoritmu, pieejamo risinājumu analīzi, to stipro un vājo pušu noteikšanu. Darba rezultātā tika izpētīti esošie atpazīšanas problēmas risinājumi, kuru pārbaude un analīze ļāva secināt, ka darba hipotēze apstiprinās.",0
636,Inteliģents modinātājs,"“Android pasaules karogu viktorītnas lietotne” ir lietotne Android operētājsistēmas atbalstītām ierīcēm. Lietotnē ir iespēja izveidot pasaules valstu karogu viktorīnas, kurām var mainīt jautājumu daudzumu un valstis, kuras tiks iekļautas viktorīnā. Lietotājs var arī apskatīt viktorīnas rezultātus un iepriekš izpildīto viktorīnu augstāko rezultātu. Lietotne ir domāta kā palīgrīks pasaules valstu karogu apgūšanai. Projekts ir izstrādāts pēc ūdenskrituma metodoloģijas. Programmatūras izstrādes procesā izmantota Android SDK vide un tika izmantota java programmēšanas valoda un sqlite datubāze. Atslēgvārdi: Android, viktorīna, ūdenskrituma metodoloģija, Java, sqlite",0
637,Mašīnmācīšanās pielietojums elektrības mirkļa cenas paredzēšanai,"Darba mērķis ir izpētīt mašīnmācīšanās pielietojumu konkrētas problēmas risināšanai. Izvēlētā pētāmā problēma ir elektrības cenas paredzēšana, izmantojot dažādus pieejamos faktorus par noteiktu laika periodu. Darbs tika izstrādāts sadarbojoties ar Viktoriju Bobinaiti, kura izstrādāja savu pētījumu „Modelling Electricity Price Expectations in a Day-Ahead Electricity Market”, no šī pētījuma tika iegūti atbilstošie dati. Darbā tika izveidota datorprogramma, kas pielieto specifisku mašīnmācīšanās veidu – neironu tīklus. Izveidota datorprogramma spēj parametrizēti izveidot neironu tīklus, ļaujot pielāgot gan apmācīšanas procesu, gan mainīt neironu tīkla struktūras parametrus, gan filtrēt pieejamos datus.  Izveidotā datorprogramma tika izmantota, lai analizētu pieejamos datus par ar elektrības tirgu saistītiem faktoriem un meklētu tādus faktorus, ar kuriem būtu iespējams paredzēt elektrības mirkļa cenu.",0
638,Kolēģu vērtējumu uzskaites sistēma,"“Kolēģu vērtējumu uzskaites sistēma” ir neatkarīga tīmeklī bāzēta sistēma, kas ļauj uzņēmumiem veikt darbinieku savstarpēju novērtēšanu, darbiniekus sadalot departamentos un departamentu grupās un veidojot dinamiskas anketas, kurām iespējams izvēlēties, kuru departamentu grupu dalībnieki var to var vērtēt un kuru departamentu grupu dalībnieki tajā tiks vērtēti. Projekts tika īstenots pēc ūdenskrituma metodoloģijas. Tā izstrādes procesā tika izmantotas PHP, HTML, CSS, JavaScript tehnoloģijas, pielietojot Laravel, Bootstrap un jQuery bibliotēkas un satvarus.",0
639,Korporatīvais sociālais tīkls,"Korporatīvais sociālais tīkls ir tīmekļa serviss, kas jebkuros uzņēmumos atvieglo kolēģu pazīšanu. Sistēma ir paredzēta jebkuram uzņēmumam, kuram, lielā cilvēku skaita dēļ, ir problēmas izsekot to spējām un pieredzei. Reģistrētie sistēmas lietotāji var izveidot savu profilu, atstāt atsauksmes par citiem, sūtīt ziņas kolēģiem, pievienot savas prasmes, kā arī ieteikt citus kolēģus pēc viņu prasmēm. Administrators var pārvaldīt sistēmas darbību un raksturiezīmes. Sistēma ir balstīta uz dažiem atvērtā pirmkoda rīkiem – Laravel, jQuery, Bootstrap 3 u.c.",0
640,"Tīmekļa vietnes ""The Glass Bead Game"" - Spēļu katalogs","Kvalifikācijas darba mērķis ir aprakstīt izstrādātu tīmekļa vietnes “The Glass Bead Game” spēļu katalogu, kur ir iespējams ērti atrādīt lietotāju pievienotās spēles.  Sistēmas lietotājiem ir iespēja apskatīt pamatspēles, kas ir sadalītas pa kategorijām, pamatspēļu variācijas, ja tādas ir un iespēja iegūt informāciju par katru spēli individuāli. Tāpat lietotājiem ir iespēja meklēt spēles pēc nosaukuma vai to atslēgvārdiem. Izstrāde ir pilnībā dokumentēta, iekļaujot tajā prasību specifikāciju, projektējuma aprakstu un testēšanas dokumentāciju. Projekts realizēts pēc spējās izstrādes metodoloģijas. Programmatūras izstrādes procesā izmantota satura pārvaldības sistēma Joomla!, programmēšanas valodas HTML, CSS, PHP, AngularJS un MySQL Server datubāžu pārvaldības sistēma.",0
